"sku","europska_stevilka_artikla"
"40440000202","4250484233760"
"40440000201","4250484233753"
"404400u3505","4250484233746"
"404400u3504","4250484233739"
"404400u3503","4250484233722"
"404400u3502","4250484233715"
"404400u3501","4250484233708"
"40440000305","4250484233692"
"40440000304","4250484233685"
"40440000303","4250484233678"
"40440000302","4250484233661"
"40440000301","4250484233654"
"40440005005","4250484233647"
"40440005004","4250484233630"
"40440005003","4250484233623"
"40440005002","4250484233616"
"40440005001","4250484233609"
"40440028705","4250484233593"
"40440028704","4250484233586"
"40440028703","4250484233579"
"40440028702","4250484233562"
"40440028701","4250484233555"
"40440000105","4250484233494"
"40440000104","4250484233487"
"40440000103","4250484233470"
"40440000102","4250484233463"
"40440000101","4250484233456"
"400399235a8","4250484226601"
"400399235a7","4250484226595"
"400399235a6","4250484226588"
"400399235a5","4250484226571"
"400399235a4","4250484226564"
"400399235a3","4250484226557"
"400399235a2","4250484226540"
"400399235a0","4250484226533"
"400399v38a8","4250484226526"
"400399v38a7","4250484226519"
"400399v38a6","4250484226502"
"400399v38a5","4250484226496"
"400399v38a4","4250484226489"
"400399v38a3","4250484226472"
"400399v38a2","4250484226465"
"400399v38a0","4250484226458"
"400399064a8","4250484226441"
"400399064a7","4250484226434"
"400399064a6","4250484226427"
"400399064a5","4250484226410"
"400399064a4","4250484226403"
"400399064a3","4250484226397"
"400399064a2","4250484226380"
"400399064a0","4250484226373"
"400399520a8","4250484226366"
"400399520a7","4250484226359"
"400399520a6","4250484226342"
"400399520a5","4250484226335"
"400399520a4","4250484226328"
"400399520a3","4250484226311"
"400399520a2","4250484226304"
"400399520a0","4250484226298"
"400399v35a8","4250484226205"
"400399v35a7","4250484226199"
"400399v35a6","4250484226182"
"400399v35a5","4250484226175"
"400399v35a4","4250484226168"
"400399v35a3","4250484226151"
"400399v35a2","4250484226144"
"400399v35a0","4250484226137"
"40309923515","4250484218200"
"40309923514","4250484218194"
"40309923513","4250484218187"
"40309923505","4250484218170"
"40309923504","4250484218163"
"40309923503","4250484218156"
"40309923502","4250484218149"
"40309923501","4250484218132"
"40309923500","4250484218125"
"40309900215","4250484218026"
"40309900214","4250484218019"
"40309900213","4250484218002"
"40309900205","4250484217999"
"40309900204","4250484217982"
"40309900203","4250484217975"
"40309900202","4250484217968"
"40309900201","4250484217951"
"40309900200","4250484217944"
"403099v3315","4250484217937"
"403099v3314","4250484217920"
"403099v3313","4250484217913"
"403099v3305","4250484217906"
"403099v3304","4250484217890"
"403099v3303","4250484217883"
"403099v3302","4250484217876"
"403099v3301","4250484217869"
"403099v3300","4250484217852"
"40309960015","4250484217845"
"40309960014","4250484217838"
"40309960013","4250484217821"
"40309960005","4250484217814"
"40309960004","4250484217807"
"40309960003","4250484217791"
"40309960002","4250484217784"
"40309960001","4250484217777"
"40309960000","4250484217760"
"40309937015","4250484217579"
"40309937014","4250484217562"
"40309937013","4250484217555"
"40309937005","4250484217548"
"40309937004","4250484217531"
"40309937003","4250484217524"
"40309937002","4250484217517"
"40309937001","4250484217500"
"40309937000","4250484217494"
"40309914515","4250484217395"
"40309914514","4250484217388"
"40309914513","4250484217371"
"40309914505","4250484217364"
"40309914504","4250484217357"
"40309914503","4250484217340"
"40309914502","4250484217333"
"40309914501","4250484217326"
"40309914500","4250484217319"
"403099u3515","4250484217210"
"403099u3514","4250484217203"
"403099u3513","4250484217197"
"403099u3505","4250484217180"
"403099u3504","4250484217173"
"403099u3503","4250484217166"
"403099u3502","4250484217159"
"403099u3501","4250484217142"
"403099u3500","4250484217135"
"40309900315","4250484217036"
"40309900314","4250484217029"
"40309900313","4250484217012"
"40309900305","4250484217005"
"40309900304","4250484216992"
"40309900303","4250484216985"
"40309900302","4250484216978"
"40309900301","4250484216961"
"40309900300","4250484216954"
"40309905015","4250484216947"
"40309905014","4250484216930"
"40309905013","4250484216923"
"40309905005","4250484216916"
"40309905004","4250484216909"
"40309905003","4250484216893"
"40309905002","4250484216886"
"40309905001","4250484216879"
"40309905000","4250484216862"
"40309944015","4250484216855"
"40309944014","4250484216848"
"40309944013","4250484216831"
"40309944005","4250484216824"
"40309944004","4250484216817"
"40309944003","4250484216800"
"40309944002","4250484216794"
"40309944001","4250484216787"
"40309944000","4250484216770"
"40309906415","4250484216763"
"40309906414","4250484216756"
"40309906413","4250484216749"
"40309906405","4250484216732"
"40309906404","4250484216725"
"40309906403","4250484216718"
"40309906402","4250484216701"
"40309906401","4250484216695"
"40309906400","4250484216688"
"40309952015","4250484216671"
"40309952014","4250484216664"
"40309952013","4250484216657"
"40309952005","4250484216640"
"40309952004","4250484216633"
"40309952003","4250484216626"
"40309952002","4250484216619"
"40309952001","4250484216602"
"40309952000","4250484216596"
"40309955515","4250484216589"
"40309955514","4250484216572"
"40309955513","4250484216565"
"40309955505","4250484216558"
"40309955504","4250484216541"
"40309955503","4250484216534"
"40309955502","4250484216527"
"40309955501","4250484216510"
"40309955500","4250484216503"
"40309928715","4250484216497"
"40309928714","4250484216480"
"40309928713","4250484216473"
"40309928705","4250484216466"
"40309928704","4250484216459"
"40309928703","4250484216442"
"40309928702","4250484216435"
"40309928701","4250484216428"
"40309928700","4250484216411"
"40309907915","4250484216404"
"40309907914","4250484216398"
"40309907913","4250484216381"
"40309907905","4250484216374"
"40309907904","4250484216367"
"40309907903","4250484216350"
"40309907902","4250484216343"
"40309907901","4250484216336"
"40309907900","4250484216329"
"403099v3515","4250484216312"
"403099v3514","4250484216305"
"403099v3513","4250484216299"
"403099v3505","4250484216282"
"403099v3504","4250484216275"
"403099v3503","4250484216268"
"403099v3502","4250484216251"
"403099v3501","4250484216244"
"403099v3500","4250484216237"
"40309921015","4250484215865"
"40309921014","4250484215858"
"40309921013","4250484215841"
"40309921005","4250484215834"
"40309921004","4250484215827"
"40309921003","4250484215810"
"40309921002","4250484215803"
"40309921001","4250484215797"
"40309921000","4250484215780"
"40308600204","4250484215773"
"40308600203","4250484215766"
"40308600202","4250484215759"
"40308600201","4250484215742"
"40308600200","4250484215735"
"40308600104","4250484215728"
"40308600103","4250484215711"
"40308600102","4250484215704"
"40308600101","4250484215698"
"40308600100","4250484215681"
"40308200205","4250484215575"
"40308200204","4250484215568"
"40308200203","4250484215551"
"40308200202","4250484215544"
"40308200201","4250484215537"
"40308200105","4250484215520"
"40308200104","4250484215513"
"40308200103","4250484215506"
"40308200102","4250484215490"
"40308200101","4250484215483"
"40302523505","4250484214219"
"40302523504","4250484214202"
"40302523503","4250484214196"
"40302523502","4250484214189"
"40302523501","4250484214172"
"40302500205","4250484214165"
"40302500204","4250484214158"
"40302500203","4250484214141"
"40302500202","4250484214134"
"40302500201","4250484214127"
"403025v3305","4250484214110"
"403025v3304","4250484214103"
"403025v3303","4250484214097"
"403025v3302","4250484214080"
"403025v3301","4250484214073"
"403025u3505","4250484214011"
"403025u3504","4250484214004"
"403025u3503","4250484213991"
"403025u3502","4250484213984"
"403025u3501","4250484213977"
"40302500305","4250484213960"
"40302500304","4250484213953"
"40302500303","4250484213946"
"40302500302","4250484213939"
"40302500301","4250484213922"
"40302505005","4250484213915"
"40302505004","4250484213908"
"40302505003","4250484213892"
"40302505002","4250484213885"
"40302505001","4250484213878"
"40302528705","4250484213816"
"40302528704","4250484213809"
"40302528703","4250484213793"
"40302528702","4250484213786"
"40302528701","4250484213779"
"40302521005","4250484213762"
"40302521004","4250484213755"
"40302521003","4250484213748"
"40302521002","4250484213731"
"40302521001","4250484213724"
"40302500105","4250484213717"
"40302500104","4250484213700"
"40302500103","4250484213694"
"40302500102","4250484213687"
"40302500101","4250484213670"
"40300500205","4250484212567"
"40300500204","4250484212550"
"40300500203","4250484212543"
"40300500202","4250484212536"
"40300500201","4250484212529"
"40300500200","4250484212512"
"403005u3505","4250484212444"
"403005u3504","4250484212437"
"403005u3503","4250484212420"
"403005u3502","4250484212413"
"403005u3501","4250484212406"
"403005u3500","4250484212390"
"40300500305","4250484212383"
"40300500304","4250484212376"
"40300500303","4250484212369"
"40300500302","4250484212352"
"40300500301","4250484212345"
"40300500300","4250484212338"
"40300544005","4250484212321"
"40300544004","4250484212314"
"40300544003","4250484212307"
"40300544002","4250484212291"
"40300544001","4250484212284"
"40300544000","4250484212277"
"40300555505","4250484212260"
"40300555504","4250484212253"
"40300555503","4250484212246"
"40300555502","4250484212239"
"40300555501","4250484212222"
"40300555500","4250484212215"
"40300500105","4250484212086"
"40300500104","4250484212079"
"40300500103","4250484212062"
"40300500102","4250484212055"
"40300500101","4250484212048"
"40300500100","4250484212031"
"40309900115","4250484211935"
"40309900114","4250484211928"
"40309900113","4250484211911"
"40309900105","4250484211904"
"40309900104","4250484211898"
"40309900103","4250484211881"
"40309900102","4250484211874"
"40309900101","4250484211867"
"40309900100","4250484211850"
"400399001a8","4250484211843"
"400399001a7","4250484211836"
"400399001a6","4250484211829"
"400399001a5","4250484211812"
"400399001a4","4250484211805"
"400399001a3","4250484211799"
"400399001a2","4250484211782"
"400399001a0","4250484211775"
"40219923505","4250484209932"
"40219923504","4250484209925"
"40219923503","4250484209918"
"40219923502","4250484209901"
"40219923501","4250484209895"
"40219900205","4250484209888"
"40219900204","4250484209871"
"40219900203","4250484209864"
"40219900202","4250484209857"
"40219900201","4250484209840"
"402199v3305","4250484209833"
"402199v3304","4250484209826"
"402199v3303","4250484209819"
"402199v3302","4250484209802"
"402199v3301","4250484209796"
"40219960005","4250484209789"
"40219960004","4250484209772"
"40219960003","4250484209765"
"40219960002","4250484209758"
"40219960001","4250484209741"
"40219937005","4250484209734"
"40219937004","4250484209727"
"40219937003","4250484209710"
"40219937002","4250484209703"
"40219937001","4250484209697"
"402199u3505","4250484209680"
"402199u3504","4250484209673"
"402199u3503","4250484209666"
"402199u3502","4250484209659"
"402199u3501","4250484209642"
"40219900305","4250484209635"
"40219900304","4250484209628"
"40219900303","4250484209611"
"40219900302","4250484209604"
"40219900301","4250484209598"
"40219905005","4250484209581"
"40219905004","4250484209574"
"40219905003","4250484209567"
"40219905002","4250484209550"
"40219905001","4250484209543"
"40219900105","4250484209383"
"40219900104","4250484209376"
"40219900103","4250484209369"
"40219900102","4250484209352"
"40219900101","4250484209345"
"40109023505","4250484204401"
"40109023504","4250484204395"
"40109023503","4250484204388"
"40109023502","4250484204371"
"40109023501","4250484204364"
"40109000205","4250484204302"
"40109000204","4250484204296"
"40109000203","4250484204289"
"40109000202","4250484204272"
"40109000201","4250484204265"
"401090u3505","4250484204050"
"401090u3504","4250484204043"
"401090u3503","4250484204036"
"401090u3502","4250484204029"
"401090u3501","4250484204012"
"40109000305","4250484203954"
"40109000304","4250484203947"
"40109000303","4250484203930"
"40109000302","4250484203923"
"40109000301","4250484203916"
"40105000205","4250484202001"
"40105000204","4250484201998"
"40105000203","4250484201981"
"40105000202","4250484201974"
"40105000201","4250484201967"
"401050u3505","4250484201851"
"401050u3504","4250484201844"
"401050u3503","4250484201837"
"401050u3502","4250484201820"
"401050u3501","4250484201813"
"40105000305","4250484201806"
"40105000304","4250484201790"
"40105000303","4250484201783"
"40105000302","4250484201776"
"40105000301","4250484201769"
"40105005005","4250484201752"
"40105005004","4250484201745"
"40105005003","4250484201738"
"40105005002","4250484201721"
"40105005001","4250484201714"
"40105021005","4250484201653"
"40105021004","4250484201646"
"40105021003","4250484201639"
"40105021002","4250484201622"
"40105021001","4250484201615"
"40105000105","4250484201608"
"40105000104","4250484201592"
"40105000103","4250484201585"
"40105000102","4250484201578"
"40105000101","4250484201561"
"40109000105","4250484200267"
"40109000104","4250484200250"
"40109000103","4250484200243"
"40109000102","4250484200236"
"40109000101","4250484200229"
"40783505013","4250360486723"
"40783505005","4250360486716"
"40783505004","4250360486709"
"40783505003","4250360486693"
"40783505002","4250360486686"
"40783505001","4250360486679"
"407835u3513","4250360486662"
"407835u3505","4250360486655"
"407835u3504","4250360486648"
"407835u3503","4250360486631"
"407835u3502","4250360486624"
"407835u3501","4250360486617"
"40783500213","4250360486600"
"40783500205","4250360486594"
"40783500204","4250360486587"
"40783500203","4250360486570"
