"sku","tip_velikosti"
"20W71000305","XS-XXL"
"20W71000300","XS-XXL"
"20W71000304","XS-XXL"
"20W71000301","XS-XXL"
"20W71000302","XS-XXL"
"20W71000303","XS-XXL"
"20W71000314","3XL-5XL"
"20W71000313","3XL-5XL"
"20W71000215","3XL-5XL"
"20W71000205","XS-XXL"
"20W71000200","XS-XXL"
"20W71000204","XS-XXL"
"20W71000201","XS-XXL"
"20W71000202","XS-XXL"
"20W71000203","XS-XXL"
"20W71000214","3XL-5XL"
"20W71000213","3XL-5XL"
"20W41081005","all"
"20W41081000","all"
"20W41081004","all"
"20W41081001","all"
"20W41081002","all"
"20W41081003","all"
"20W41081015","all"
"20W41081014","all"
"20W41081013","all"
"20W410q6205","all"
"20W410q6200","all"
"20W410q6204","all"
"20W410q6201","all"
"20W410q6202","all"
"20W410q6203","all"
"20W410q6215","all"
"20W410q6214","all"
"20W410q6213","all"
"20W90481005","all"
"20W90481000","all"
"20W90481004","all"
"20W90481001","all"
"20W90481002","all"
"20W90481003","all"
"20W90481015","all"
"20W90481014","all"
"20W90481013","all"
"20W30481005","XS-XXL"
"20W30481000","XS-XXL"
"20W30481004","XS-XXL"
"20W30481001","XS-XXL"
"20W30481002","XS-XXL"
"20W30481003","XS-XXL"
"20W30481015","3XL-5XL"
"20W30481014","3XL-5XL"
"20W30481013","3XL-5XL"
"20W21081005","XS-XXL"
"20W21081000","XS-XXL"
"20W21081004","XS-XXL"
"20W21081001","XS-XXL"
"20W21081002","XS-XXL"
"20W21081003","XS-XXL"
"20W45081005","all"
"20W45081000","all"
"20W45081004","all"
"20W45081001","all"
"20W45081002","all"
"20W45081003","all"
"20W45081015","all"
"20W45081014","all"
"20W45081013","all"
"20W90500305","all"
"20W90500300","all"
"20W90500304","all"
"20W90500301","all"
"20W90500302","all"
"20W90500303","all"
"20W90500315","all"
"20W90500314","all"
"20W90500313","all"
"20W90507405","all"
"20W90507400","all"
"20W90507404","all"
"20W90507401","all"
"20W90507402","all"
"20W90507403","all"
"20W90507415","all"
"20W90507414","all"
"20W90507413","all"
"20W90567005","all"
"20W90567000","all"
"20W90567004","all"
"20W90567001","all"
"20W90567002","all"
"20W90567003","all"
"20W90567015","all"
"20W90567014","all"
"20W90567013","all"
"20W90500205","all"
"20W90500200","all"
"20W90500204","all"
"20W90500201","all"
"20W90500202","all"
"20W90500203","all"
"20W90500215","all"
"20W90500214","all"
"20W90500213","all"
"20W40481005","XS-XXL"
"20W40481000","XS-XXL"
"20W40481004","XS-XXL"
"20W40481001","XS-XXL"
"20W40481002","XS-XXL"
"20W40481003","XS-XXL"
"20W40481015","3XL-5XL"
"20W40481014","3XL-5XL"
"20W40481013","3XL-5XL"
"20K815zy799","all"
"20W520zz805","all"
"20W520zz804","all"
"20W520zz801","all"
"20W520zz802","all"
"20W520zz803","all"
"20W520zz815","all"
"20W520zz814","all"
"20W520zz813","all"
"20W520zz705","all"
"20W520zz704","all"
"20W520zz701","all"
"20W520zz702","all"
"20W520zz703","all"
"20W520zz715","all"
"20W520zz714","all"
"20W520zz713","all"
"20W520zz605","all"
"20W520zz604","all"
"20W520zz601","all"
"20W520zz602","all"
"20W520zz603","all"
"20W520zz615","all"
"20W520zz614","all"
"20W520zz613","all"
"20W520zz505","all"
"20W520zz504","all"
"20W520zz501","all"
"20W520zz502","all"
"20W520zz503","all"
"20W520zz515","all"
"20W520zz514","all"
"20W520zz513","all"
"20K410v9699","all"
"20401805419","all"
"20401805405","all"
"20401805400","all"
"20401805404","all"
"20401805401","all"
"20401805402","all"
"20401805403","all"
"20401805413","all"
"20401839819","all"
"20401839805","all"
"20401839800","all"
"20401839804","all"
"20401839801","all"
"20401839802","all"
"20401839803","all"
"20401839813","all"
"20401800319","all"
"20401800305","all"
"20401800300","all"
"20401800304","all"
"20401800301","all"
"20401800302","all"
"20401800303","all"
"20401800313","all"
"20401808119","all"
"20401808105","all"
"20401808100","all"
"20401808104","all"
"20401808101","all"
"20401808102","all"
"20401808103","all"
"20401808113","all"
"204018zo219","all"
"204018zo205","all"
"204018zo200","all"
"204018zo204","all"
"204018zo201","all"
"204018zo202","all"
"204018zo203","all"
"204018zo213","all"
"20401800219","all"
"20401800205","all"
"20401800200","all"
"20401800204","all"
"20401800201","all"
"20401800202","all"
"20401800203","all"
"20401800213","all"
"20702000305","all"
"20702000300","all"
"20702000304","all"
"20702000301","all"
"20702000302","all"
"20702000303","all"
"207020zo205","all"
"207020zo200","all"
"207020zo204","all"
"207020zo201","all"
"207020zo202","all"
"207020zo203","all"
"20702000205","all"
"20702000200","all"
"20702000204","all"
"20702000201","all"
"20702000202","all"
"20702000203","all"
"20612105405","all"
"20612105404","all"
"20612105403","all"
"20612105402","all"
"20612105401","all"
"20612105400","all"
"206121zy905","all"
"206121zy904","all"
"206121zy903","all"
"206121zy902","all"
"206121zy901","all"
"206121zy900","all"
"206121zy805","all"
"206121zy804","all"
"206121zy803","all"
"206121zy802","all"
"206121zy801","all"
"206121zy800","all"
"20612005414","all"
"20612005413","all"
"20612005405","all"
"20612005404","all"
"20612005403","all"
"20612005402","all"
"20612005401","all"
"206120zy914","all"
"206120zy913","all"
"206120zy905","all"
"206120zy904","all"
"206120zy903","all"
"206120zy902","all"
"206120zy901","all"
"206120zy814","all"
"206120zy813","all"
"206120zy805","all"
"206120zy804","all"
"206120zy803","all"
"206120zy802","all"
"206120zy801","all"
"20611305413","all"
"20611305414","all"
"20611305405","all"
"20611305404","all"
"20611305403","all"
"20611305402","all"
"20611305401","all"
"206113zy913","all"
"206113zy914","all"
"206113zy905","all"
"206113zy904","all"
"206113zy903","all"
"206113zy902","all"
"206113zy901","all"
"206113zy813","all"
"206113zy814","all"
"206113zy805","all"
"206113zy804","all"
"206113zy803","all"
"206113zy802","all"
"206113zy801","all"
"20303639805","all"
"20303639800","all"
"20303639804","all"
"20303639801","all"
"20303639802","all"
"20303639803","all"
"20303639814","all"
"20303639813","all"
"20303634805","all"
"20303634800","all"
"20303634804","all"
"20303634801","all"
"20303634802","all"
"20303634803","all"
"20303634814","all"
"20303634813","all"
"20303600105","all"
"20303600100","all"
"20303600104","all"
"20303600101","all"
"20303600102","all"
"20303600103","all"
"20303600114","all"
"20303600113","all"
"20303600405","all"
"20303600400","all"
"20303600404","all"
"20303600401","all"
"20303600402","all"
"20303600403","all"
"20303600414","all"
"20303600413","all"
"20303600305","all"
"20303600300","all"
"20303600304","all"
"20303600301","all"
"20303600302","all"
"20303600303","all"
"20303600314","all"
"20303600313","all"
"20303600205","all"
"20303600200","all"
"20303600204","all"
"20303600201","all"
"20303600202","all"
"20303600203","all"
"20303600214","all"
"20303600213","all"
"20300800105","all"
"20300800100","all"
"20300800104","all"
"20300800101","all"
"20300800102","all"
"20300800103","all"
"20300800113","all"
"20300839805","all"
"20300839800","all"
"20300839804","all"
"20300839801","all"
"20300839802","all"
"20300839803","all"
"20300839813","all"
"20300800305","all"
"20300800300","all"
"20300800304","all"
"20300800301","all"
"20300800302","all"
"20300800303","all"
"20300800313","all"
"20300800205","all"
"20300800200","all"
"20300800204","all"
"20300800201","all"
"20300800202","all"
"20300800203","all"
"20300800213","all"
"206121u0705","all"
"206121u0704","all"
"206121u0703","all"
"206121u0702","all"
"206121u0701","all"
"206121u0700","all"
"20612107205","all"
"20612107204","all"
"20612107203","all"
"20612107202","all"
"20612107201","all"
"20612107200","all"
"206120u0714","all"
"206120u0713","all"
"206120u0705","all"
"206120u0704","all"
"206120u0703","all"
"206120u0702","all"
"206120u0701","all"
"20612007214","all"
"20612007213","all"
"20612007205","all"
"20612007204","all"
"20612007203","all"
"20612007202","all"
"20612007201","all"
"20611405405","all"
"20611405404","all"
"20611405403","all"
"20611405402","all"
"20611405401","all"
"20611405400","all"
"206114zy905","all"
"206114zy904","all"
"206114zy903","all"
"206114zy902","all"
"206114zy901","all"
"206114zy900","all"
"206114u0705","all"
"206114u0704","all"
"206114u0703","all"
"206114u0702","all"
"206114u0701","all"
"206114u0700","all"
"20611407205","all"
"20611407204","all"
"20611407203","all"
"20611407202","all"
"20611407201","all"
"20611407200","all"
"206114zy805","all"
"206114zy804","all"
"206114zy803","all"
"206114zy802","all"
"206114zy801","all"
"206114zy800","all"
"206113u0713","all"
"206113u0714","all"
"206113u0705","all"
"206113u0704","all"
"206113u0703","all"
"206113u0702","all"
"206113u0701","all"
"20611307213","all"
"20611307214","all"
"20611307205","all"
"20611307204","all"
"20611307203","all"
"20611307202","all"
"20611307201","all"
"20K579zz901","all"
"20K579zz902","all"
"20K579zz903","all"
"20K579zz904","all"
"20K579zz905","all"
"20K579zz913","all"
"20K599zz105","all"
"20K599zz104","all"
"20K599zz101","all"
"20K599zz102","all"
"20K599zz103","all"
"20K599zz113","all"
"20K599zz205","all"
"20K599zz204","all"
"20K599zz201","all"
"20K599zz202","all"
"20K599zz203","all"
"20K599zz213","all"
"20K599zz005","all"
"20K599zz004","all"
"20K599zz001","all"
"20K599zz002","all"
"20K599zz003","all"
"20K599zz013","all"
"20W65000305","all"
"20W65000300","all"
"20W65000304","all"
"20W65000301","all"
"20W65000302","all"
"20W65000303","all"
"20W65000315","all"
"20W65000314","all"
"20W65000313","all"
"20W65000205","all"
"20W65000200","all"
"20W65000204","all"
"20W65000201","all"
"20W65000202","all"
"20W65000203","all"
"20W65000215","all"
"20W65000214","all"
"20W65000213","all"
"20K808001za","XS/S-M/L"
"20K808001zc","XL/XXL"
"20K808001zb","XS/S-M/L"
"20K808002za","XS/S-M/L"
"20K808002zc","XL/XXL"
"20K808002zb","XS/S-M/L"
"20K806001zf","XXL/3XL"
"20K806001zd","S/M-L/XL"
"20K806001ze","S/M-L/XL"
"20K806002zf","XXL/3XL"
"20K806002zd","S/M-L/XL"
"20K806002ze","S/M-L/XL"
"203044001zf","XXL/3XL"
"203044001zd","S/M-L/XL"
"203044001ze","S/M-L/XL"
"203044002zf","XXL/3XL"
"203044002zd","S/M-L/XL"
"203044002ze","S/M-L/XL"
"203043001za","XS/S-M/L"
"203043001zc","XL/XXL"
"203043001zb","XS/S-M/L"
"203043002za","XS/S-M/L"
"203043002zc","XL/XXL"
"203043002zb","XS/S-M/L"
"20K76000405","all"
"20K76000400","all"
"20K76000404","all"
"20K76000401","all"
"20K76000402","all"
"20K76000403","all"
"20K76000413","all"
"20K76000305","all"
"20K76000300","all"
"20K76000304","all"
"20K76000301","all"
"20K76000302","all"
"20K76000303","all"
"20K76000313","all"
"20K760zh505","all"
"20K760zh500","all"
"20K760zh504","all"
"20K760zh501","all"
"20K760zh502","all"
"20K760zh503","all"
"20K760zh513","all"
"20K76000205","all"
"20K76000200","all"
"20K76000204","all"
"20K76000201","all"
"20K76000202","all"
"20K76000203","all"
"20K76000213","all"
"20W450q6205","all"
"20W450q6200","all"
"20W450q6204","all"
"20W450q6201","all"
"20W450q6202","all"
"20W450q6203","all"
"20W450q6215","all"
"20W450q6214","all"
"20W450q6213","all"
"20W45019705","all"
"20W45019700","all"
"20W45019704","all"
"20W45019701","all"
"20W45019702","all"
"20W45019703","all"
"20W45019715","all"
"20W45019714","all"
"20W45019713","all"
"20W45081405","all"
"20W45081400","all"
"20W45081404","all"
"20W45081401","all"
"20W45081402","all"
"20W45081403","all"
"20W45081415","all"
"20W45081414","all"
"20W45081413","all"
"20W45081305","all"
"20W45081300","all"
"20W45081304","all"
"20W45081301","all"
"20W45081302","all"
"20W45081303","all"
"20W45081315","all"
"20W45081314","all"
"20W45081313","all"
"20W450zh905","all"
"20W450zh900","all"
"20W450zh904","all"
"20W450zh901","all"
"20W450zh902","all"
"20W450zh903","all"
"20W450zh915","all"
"20W450zh914","all"
"20W450zh913","all"
"20W450zh805","all"
"20W450zh800","all"
"20W450zh804","all"
"20W450zh801","all"
"20W450zh802","all"
"20W450zh803","all"
"20W450zh815","all"
"20W450zh814","all"
"20W450zh813","all"
"20W304zh905","XS-XXL"
"20W304zh900","XS-XXL"
"20W304zh904","XS-XXL"
"20W304zh901","XS-XXL"
"20W304zh902","XS-XXL"
"20W304zh903","XS-XXL"
"20W304zh915","3XL-5XL"
"20W304zh914","3XL-5XL"
"20W304zh913","3XL-5XL"
"20W304q6205","XS-XXL"
"20W304q6200","XS-XXL"
"20W304q6204","XS-XXL"
"20W304q6201","XS-XXL"
"20W304q6202","XS-XXL"
"20W304q6203","XS-XXL"
"20W304q6215","3XL-5XL"
"20W304q6214","3XL-5XL"
"20W304q6213","3XL-5XL"
"20W30419705","XS-XXL"
"20W30419700","XS-XXL"
"20W30419704","XS-XXL"
"20W30419701","XS-XXL"
"20W30419702","XS-XXL"
"20W30419703","XS-XXL"
"20W30419715","3XL-5XL"
"20W30419714","3XL-5XL"
"20W30419713","3XL-5XL"
"20W30481405","XS-XXL"
"20W30481400","XS-XXL"
"20W30481404","XS-XXL"
"20W30481401","XS-XXL"
"20W30481402","XS-XXL"
"20W30481403","XS-XXL"
"20W30481415","3XL-5XL"
"20W30481414","3XL-5XL"
"20W30481413","3XL-5XL"
"20W30481305","XS-XXL"
"20W30481300","XS-XXL"
"20W30481304","XS-XXL"
"20W30481301","XS-XXL"
"20W30481302","XS-XXL"
"20W30481303","XS-XXL"
"20W30481315","3XL-5XL"
"20W30481314","3XL-5XL"
"20W30481313","3XL-5XL"
"20W304zh805","XS-XXL"
"20W304zh800","XS-XXL"
"20W304zh804","XS-XXL"
"20W304zh801","XS-XXL"
"20W304zh802","XS-XXL"
"20W304zh803","XS-XXL"
"20W304zh815","3XL-5XL"
"20W304zh814","3XL-5XL"
"20W304zh813","3XL-5XL"
"20W210zh905","XS-XXL"
"20W210zh900","XS-XXL"
"20W210zh904","XS-XXL"
"20W210zh901","XS-XXL"
"20W210zh902","XS-XXL"
"20W210zh903","XS-XXL"
"20W210zh915","3XL-5XL"
"20W210zh914","3XL-5XL"
"20W210zh913","3XL-5XL"
"20W210q6205","XS-XXL"
"20W210q6200","XS-XXL"
"20W210q6204","XS-XXL"
"20W210q6201","XS-XXL"
"20W210q6202","XS-XXL"
"20W210q6203","XS-XXL"
"20W210q6215","3XL-5XL"
"20W210q6214","3XL-5XL"
"20W210q6213","3XL-5XL"
"20W21019705","XS-XXL"
"20W21019700","XS-XXL"
"20W21019704","XS-XXL"
"20W21019701","XS-XXL"
"20W21019702","XS-XXL"
"20W21019703","XS-XXL"
"20W21019715","3XL-5XL"
"20W21019714","3XL-5XL"
"20W21019713","3XL-5XL"
"20W21081405","XS-XXL"
"20W21081400","XS-XXL"
"20W21081404","XS-XXL"
"20W21081401","XS-XXL"
"20W21081402","XS-XXL"
"20W21081403","XS-XXL"
"20W21081415","3XL-5XL"
"20W21081414","3XL-5XL"
"20W21081413","3XL-5XL"
"20W21081305","XS-XXL"
"20W21081300","XS-XXL"
"20W21081304","XS-XXL"
"20W21081301","XS-XXL"
"20W21081302","XS-XXL"
"20W21081303","XS-XXL"
"20W21081315","3XL-5XL"
"20W21081314","3XL-5XL"
"20W21081313","3XL-5XL"
"20W210zh805","XS-XXL"
"20W210zh800","XS-XXL"
"20W210zh804","XS-XXL"
"20W210zh801","XS-XXL"
"20W210zh802","XS-XXL"
"20W210zh803","XS-XXL"
"20W210zh815","3XL-5XL"
"20W210zh814","3XL-5XL"
"20W210zh813","3XL-5XL"
"20K242v8905","all"
"20K242v8904","all"
"20K242v8901","all"
"20K242v8902","all"
"20K242v8903","all"
"20K242v8913","all"
"20K241v8905","all"
"20K241v8904","all"
"20K241v8901","all"
"20K241v8902","all"
"20K241v8903","all"
"20K241v8914","all"
"20K241v8913","all"
"20K907zk204","all"
"20K907zk214","all"
"20K907zk213","all"
"20K907zk205","all"
"20K907zk203","all"
"20K907zk202","all"
"20K907zk201","all"
"20K907v8904","all"
"20K907v8914","all"
"20K907v8913","all"
"20K907v8905","all"
"20K907v8903","all"
"20K907v8902","all"
"20K907v8901","all"
"20W404q6205","XS-XXL"
"20W404q6200","XS-XXL"
"20W404q6204","XS-XXL"
"20W404q6201","XS-XXL"
"20W404q6202","XS-XXL"
"20W404q6203","XS-XXL"
"20W404q6215","3XL-5XL"
"20W404q6214","3XL-5XL"
"20W404q6213","3XL-5XL"
"20W40419705","XS-XXL"
"20W40419700","XS-XXL"
"20W40419704","XS-XXL"
"20W40419701","XS-XXL"
"20W40419702","XS-XXL"
"20W40419703","XS-XXL"
"20W40419715","3XL-5XL"
"20W40419714","3XL-5XL"
"20W40419713","3XL-5XL"
"20W40481405","XS-XXL"
"20W40481400","XS-XXL"
"20W40481404","XS-XXL"
"20W40481401","XS-XXL"
"20W40481402","XS-XXL"
"20W40481403","XS-XXL"
"20W40481415","3XL-5XL"
"20W40481414","3XL-5XL"
"20W40481413","3XL-5XL"
"20W40481305","XS-XXL"
"20W40481300","XS-XXL"
"20W40481304","XS-XXL"
"20W40481301","XS-XXL"
"20W40481302","XS-XXL"
"20W40481303","XS-XXL"
"20W40481315","3XL-5XL"
"20W40481314","3XL-5XL"
"20W40481313","3XL-5XL"
"20W404zh905","XS-XXL"
"20W404zh900","XS-XXL"
"20W404zh904","XS-XXL"
"20W404zh901","XS-XXL"
"20W404zh902","XS-XXL"
"20W404zh903","XS-XXL"
"20W404zh915","3XL-5XL"
"20W404zh914","3XL-5XL"
"20W404zh913","3XL-5XL"
"20W404zh805","XS-XXL"
"20W404zh800","XS-XXL"
"20W404zh804","XS-XXL"
"20W404zh801","XS-XXL"
"20W404zh802","XS-XXL"
"20W404zh803","XS-XXL"
"20W404zh815","3XL-5XL"
"20W404zh814","3XL-5XL"
"20W404zh813","3XL-5XL"
"20615364000","all"
"20615364001","all"
"20615364005","all"
"20615364004","all"
"20615364002","all"
"20615364003","all"
"20615364014","all"
"20615364013","all"
"20615300400","all"
"20615300401","all"
"20615300405","all"
"20615300404","all"
"20615300402","all"
"20615300403","all"
"20615300414","all"
"20615300413","all"
"20615300300","all"
"20615300301","all"
"20615300305","all"
"20615300304","all"
"20615300302","all"
"20615300303","all"
"20615300314","all"
"20615300313","all"
"20615300200","all"
"20615300201","all"
"20615300205","all"
"20615300204","all"
"20615300202","all"
"20615300203","all"
"20615300214","all"
"20615300213","all"
"20610867013","all"
"20610867004","all"
"20610867005","all"
"20610867003","all"
"20610867002","all"
"20610867001","all"
"20610867000","all"
"20K913zk214","all"
"20K913zk213","all"
"20K913zk205","all"
"20K913zk204","all"
"20K913zk203","all"
"20K913zk202","all"
"20K913zk201","all"
"20K913w9814","all"
"20K913w9813","all"
"20K913w9805","all"
"20K913w9804","all"
"20K913w9803","all"
"20K913w9802","all"
"20K913w9801","all"
"20K913m1714","all"
"20K913m1713","all"
"20K913m1705","all"
"20K913m1704","all"
"20K913m1703","all"
"20K913m1702","all"
"20K913m1701","all"
"20K913v8914","all"
"20K913v8913","all"
"20K913v8905","all"
"20K913v8904","all"
"20K913v8903","all"
"20K913v8902","all"
"20K913v8901","all"
"20K913zk114","all"
"20K913zk113","all"
"20K913zk105","all"
"20K913zk104","all"
"20K913zk103","all"
"20K913zk102","all"
"20K913zk101","all"
"20K913r5914","all"
"20K913r5913","all"
"20K913r5905","all"
"20K913r5904","all"
"20K913r5903","all"
"20K913r5902","all"
"20K913r5901","all"
"20K913w9914","all"
"20K913w9913","all"
"20K913w9905","all"
"20K913w9904","all"
"20K913w9903","all"
"20K913w9902","all"
"20K913w9901","all"
"20K913zk014","all"
"20K913zk013","all"
"20K913zk005","all"
"20K913zk004","all"
"20K913zk003","all"
"20K913zk002","all"
"20K913zk001","all"
"20K913u8714","all"
"20K913u8713","all"
"20K913u8705","all"
"20K913u8704","all"
"20K913u8703","all"
"20K913u8702","all"
"20K913u8701","all"
"20K911zk214","all"
"20K911zk213","all"
"20K911zk205","all"
"20K911zk204","all"
"20K911zk203","all"
"20K911zk202","all"
"20K911zk201","all"
"20K911w9814","all"
"20K911w9813","all"
"20K911w9805","all"
"20K911w9804","all"
"20K911w9803","all"
"20K911w9802","all"
"20K911w9801","all"
"20K911m1714","all"
"20K911m1713","all"
"20K911m1705","all"
"20K911m1704","all"
"20K911m1703","all"
"20K911m1702","all"
"20K911m1701","all"
"20K911v8914","all"
"20K911v8913","all"
"20K911v8905","all"
"20K911v8904","all"
"20K911v8903","all"
"20K911v8902","all"
