"sku","teza"
"02807Gf8702",0.05
"02807Gf8703",0.06
"02807Gf8704",0.07
"02807Gf8705",0.08
"02807Gi6400",0.04
"02807Gi6401",0.05
"02807Gi6402",0.05
"02807Gi6403",0.06
"02807Gi6404",0.07
"02807Gi6405",0.08
"02807Gk8000",0.04
"02807Gk8001",0.05
"02807Gk8002",0.05
"02807Gk8003",0.06
"02807Gk8004",0.07
"02807Gk8005",0.08
"02807Gl8100",0.04
"02807Gl8101",0.05
"02807Gl8102",0.05
"02807Gl8103",0.06
"02807Gl8104",0.07
"02807Gl8105",0.08
"02808B00100",0.05
"02808B00101",0.06
"02808B00102",0.07
"02808B00103",0.08
"02808B00104",0.09
"02808B00105",0.1
"02808B00200",0.05
"02808B00201",0.06
"02808B00202",0.07
"02808B00203",0.08
"02808B00204",0.09
"02808B00205",0.1
"02808B00300",0.05
"02808B00301",0.06
"02808B00302",0.07
"02808B00303",0.08
"02808B00304",0.09
"02808B00305",0.1
"02808B00400",0.05
"02808B00401",0.06
"02808B00402",0.07
"02808B00403",0.08
"02808B00404",0.09
"02808B00405",0.1
"02808B03100",0.05
"02808B03101",0.06
"02808B03102",0.07
"02808B03103",0.08
"02808B03104",0.09
"02808B03105",0.1
"02808B03500",0.05
"02808B03501",0.06
"02808B03502",0.07
"02808B03503",0.08
"02808B03504",0.09
"02808B03505",0.1
"02808B04200",0.05
"02808B04201",0.06
"02808B04202",0.07
"02808B04203",0.08
"02808B04204",0.09
"02808B04205",0.1
"02808B04800",0.05
"02808B04801",0.06
"02808B04802",0.07
"02808B04803",0.08
"02808B04804",0.09
"02808B04805",0.1
"02808B05000",0.05
"02808B05001",0.06
"02808B05002",0.07
"02808B05003",0.08
"02808B05004",0.09
"02808B05005",0.1
"02808B05400",0.05
"02808B05401",0.06
"02808B05402",0.07
"02808B05403",0.08
"02808B05404",0.09
"02808B05405",0.1
"02808B07500",0.05
"02808B07501",0.06
"02808B07502",0.07
"02808B07503",0.08
"02808B07504",0.09
"02808B07505",0.1
"02808B20000",0.05
"02808B20001",0.06
"02808B20002",0.07
"02808B20003",0.08
"02808B20004",0.09
"02808B20005",0.1
"02808B23500",0.05
"02808B23501",0.06
"02808B23502",0.07
"02808B23503",0.08
"02808B23504",0.09
"02808B23505",0.1
"02808B41000",0.05
"02808B41001",0.06
"02808B41002",0.07
"02808B41003",0.08
"02808B41004",0.09
"02808B41005",0.1
"02808B44000",0.05
"02808B44001",0.06
"02808B44002",0.07
"02808B44003",0.08
"02808B44004",0.09
"02808B44005",0.1
"02808Bb4600",0.05
"02808Bb4601",0.06
"02808Bb4602",0.07
"02808Bb4603",0.08
"02808Bb4604",0.09
"02808Bb4605",0.1
"02808Bf8700",0.05
"02808Bf8701",0.06
"02808Bf8702",0.07
"02808Bf8703",0.08
"02808Bf8704",0.09
"02808Bf8705",0.1
"02808Bi6400",0.05
"02808Bi6401",0.06
"02808Bi6402",0.07
"02808Bi6403",0.08
"02808Bi6404",0.09
"02808Bi6405",0.1
"02808Bk8000",0.05
"02808Bk8001",0.06
"02808Bk8002",0.07
"02808Bk8003",0.08
"02808Bk8004",0.09
"02808Bk8005",0.1
"02808Bl8100",0.05
"02808Bl8101",0.06
"02808Bl8102",0.07
"02808Bl8103",0.08
"02808Bl8104",0.09
"02808Bl8105",0.1
"02815K02999",0.13
"02815K03099",0.13
"02826K00100",0.27
"02826K00101",0.29
"02826K00102",0.34
"02826K00103",0.38
"02826K00104",0.41
"02826K00105",0.44
"02826K00200",0.27
"02826K00201",0.29
"02826K00202",0.34
"02826K00203",0.38
"02826K00204",0.41
"02826K00205",0.44
"02826K00300",0.27
"02826K00301",0.29
"02826K00302",0.34
"02826K00303",0.38
"02826K00304",0.41
"02826K00305",0.44
"02826K00400",0.27
"02826K00401",0.29
"02826K00402",0.34
"02826K00403",0.38
"02826K00404",0.41
"02826K00405",0.44
"02826K03400",0.27
"02826K03401",0.29
"02826K03402",0.34
"02826K03403",0.38
"02826K03404",0.41
"02826K03405",0.44
"02826K04200",0.27
"02826K04201",0.29
"02826K04202",0.34
"02826K04203",0.38
"02826K04204",0.41
"02826K04205",0.44
"02826K05400",0.27
"02826K05401",0.29
"02826K05402",0.34
"02826K05403",0.38
"02826K05404",0.41
"02826K05405",0.44
"02826K07500",0.27
"02826K07501",0.29
"02826K07502",0.34
"02826K07503",0.38
"02826K07504",0.41
"02826K07505",0.44
"02826K23500",0.27
"02826K23501",0.29
"02826K23502",0.34
"02826K23503",0.38
"02826K23504",0.41
"02826K23505",0.44
"02826K44000",0.27
"02826K44001",0.29
"02826K44002",0.34
"02826K44003",0.38
"02826K44004",0.41
"02826K44005",0.44
"02826K55000",0.27
"02826K55001",0.29
"02826K55002",0.34
"02826K55003",0.38
"02826K55004",0.41
"02826K55005",0.44
"02826K60000",0.27
"02826K60001",0.29
"02826K60002",0.34
"02826K60003",0.38
"02826K60004",0.41
"02826K60005",0.44
"02826Kb4600",0.27
"02826Kb4601",0.29
"02826Kb4602",0.34
"02826Kb4603",0.38
"02826Kb4604",0.41
"02826Kb4605",0.44
"02826Ki6400",0.27
"02826Ki6401",0.29
"02826Ki6402",0.34
"02826Ki6403",0.38
"02826Ki6404",0.41
"02826Ki6405",0.44
"02826Km5600",0.27
"02826Km5601",0.29
"02826Km5602",0.34
"02826Km5603",0.38
"02826Km5604",0.41
"02826Km5605",0.44
"02826Km5700",0.27
"02826Km5701",0.29
"02826Km5702",0.34
"02826Km5703",0.38
"02826Km5704",0.41
"02826Km5705",0.44
"02826Ko0200",0.27
"02826Ko0201",0.29
"02826Ko0202",0.34
"02826Ko0203",0.38
"02826Ko0204",0.41
"02826Ko0205",0.44
"02826Ko8300",0.27
"02826Ko8301",0.29
"02826Ko8302",0.34
"02826Ko8303",0.38
"02826Ko8304",0.41
"02826Ko8305",0.44
"02826Kq2600",0.27
"02826Kq2601",0.29
"02826Kq2602",0.34
"02826Kq2603",0.38
"02826Kq2604",0.41
"02826Kq2605",0.44
"02826Kw0700",0.27
"02826Kw0701",0.29
"02826Kw0702",0.34
"02826Kw0703",0.38
"02826Kw0704",0.41
"02826Kw0705",0.44
"02826Kw0800",0.27
"02826Kw0801",0.29
"02826Kw0802",0.34
"02826Kw0803",0.38
"02826Kw0804",0.41
"02826Kw0805",0.44
"02826Kw0900",0.27
"02826Kw0901",0.29
"02826Kw0902",0.34
"02826Kw0903",0.38
"02826Kw0904",0.41
"02826Kw0905",0.44
"02826Kw3100",0.27
"02826Kw3101",0.29
"02826Kw3102",0.34
"02826Kw3103",0.38
"02826Kw3104",0.41
"02826Kw3105",0.44
"02832L809q9",0.77
"02832L809r3",0.77
"02832L809r7",0.77
"02832L809s1",0.78
"02832L809s5",0.78
"02832L828q9",0.77
"02832L828r3",0.77
"02832L828r7",0.77
"02832L828s1",0.78
"02832L828s5",0.78
"02832L830q9",0.77
"02832L830r3",0.77
"02832L830r7",0.77
"02832L830s1",0.78
"02832L830s5",0.78
"02832L857q9",0.77
"02832L857r3",0.77
"02832L857r7",0.77
"02832L857s1",0.78
"02832L857s5",0.78
"02832L876q9",0.77
"02832L876r3",0.77
"02832L876r7",0.77
"02832L876s1",0.78
"02832L876s5",0.78
"02832L885q9",0.77
"02832L885r3",0.77
"02832L885r7",0.77
"02832L885s1",0.78
"02832L885s5",0.78
"02832L891q9",0.77
"02832L891r3",0.77
"02832L891r7",0.77
"02832L891s1",0.78
"02832L891s5",0.78
"02832Li98q9",0.77
"02832Li98r3",0.77
"02832Li98r7",0.77
"02832Li98s1",0.78
"02832Li98s5",0.78
"02832M809m6",0.74
"02832M809m8",0.75
"02832M809n1",0.74
"02832M809n3",0.75
"02832M809n5",0.75
"02832M809n7",0.75
"02832M809n9",0.76
"02832M809o1",0.76
"02832M809o3",0.76
"02832M809o5",0.77
"02832M828m6",0.74
"02832M828m8",0.75
"02832M828n1",0.74
"02832M828n3",0.75
"02832M828n5",0.75
"02832M828n7",0.75
"02832M828n9",0.76
"02832M828o1",0.76
"02832M828o3",0.76
"02832M828o5",0.77
"02832M830m6",0.74
"02832M830m8",0.75
"02832M830n1",0.74
"02832M830n3",0.75
"02832M830n5",0.75
"02832M830n7",0.75
"02832M830n9",0.76
"02832M830o1",0.76
"02832M830o3",0.76
"02832M830o5",0.77
"02832M857m6",0.74
"02832M857m8",0.75
"02832M857n1",0.74
"02832M857n3",0.75
"02832M857n5",0.75
"02832M857n7",0.75
"02832M857n9",0.76
"02832M857o1",0.76
"02832M857o3",0.76
"02832M857o5",0.77
"02832M876m6",0.74
"02832M876m8",0.75
"02832M876n1",0.74
"02832M876n3",0.75
"02832M876n5",0.75
"02832M876n7",0.75
"02832M876n9",0.76
"02832M876o1",0.76
"02832M876o3",0.76
"02832M876o5",0.77
"02832M885m6",0.74
"02832M885m8",0.75
"02832M885n1",0.74
"02832M885n3",0.75
"02832M885n5",0.75
"02832M885n7",0.75
"02832M885n9",0.76
"02832M885o1",0.76
"02832M885o3",0.76
"02832M885o5",0.77
"02832M891m6",0.74
"02832M891m8",0.75
"02832M891n1",0.74
"02832M891n3",0.75
"02832M891n5",0.75
"02832M891n7",0.75
"02832M891n9",0.76
"02832M891o1",0.76
"02832M891o3",0.76
"02832M891o5",0.77
"02832Mi98m6",0.74
"02832Mi98m8",0.75
"02832Mi98n1",0.74
"02832Mi98n3",0.75
"02832Mi98n5",0.75
"02832Mi98n7",0.75
"02832Mi98n9",0.76
"02832Mi98o1",0.76
"02832Mi98o3",0.76
"02832Mi98o5",0.77
"02832S809l0",0.72
"02832S809l1",0.73
"02832S809l2",0.73
"02832S809l3",0.74
"02832S828l0",0.72
"02832S828l1",0.73
"02832S828l2",0.73
"02832S828l3",0.74
"02832S830l0",0.72
"02832S830l1",0.73
"02832S830l2",0.73
"02832S830l3",0.74
"02832S857l0",0.72
"02832S857l1",0.73
"02832S857l2",0.73
"02832S857l3",0.74
"02832S876l0",0.72
"02832S876l1",0.73
"02832S876l2",0.73
"02832S876l3",0.74
"02832S885l0",0.72
"02832S885l1",0.73
"02832S885l2",0.73
"02832S885l3",0.74
"02832S891l0",0.72
"02832S891l1",0.73
"02832S891l2",0.73
"02832S891l3",0.74
"02832Si98l0",0.72
"02832Si98l1",0.73
"02832Si98l2",0.73
"02832Si98l3",0.74
"02832X809o7",0.78
"02832X809o9",0.82
"02832X809p1",0.85
"02832X809p3",0.89
"02832X828o7",0.78
"02832X828o9",0.82
"02832X828p1",0.85
"02832X828p3",0.89
"02832X830o7",0.78
"02832X830o9",0.82
"02832X830p1",0.85
"02832X830p3",0.89
"02832X857o7",0.78
"02832X857o9",0.82
"02832X857p1",0.85
"02832X857p3",0.89
"02832X876o7",0.78
"02832X876o9",0.82
"02832X876p1",0.85
"02832X876p3",0.89
"02832X885o7",0.78
"02832X885o9",0.82
"02832X885p1",0.85
"02832X885p3",0.89
"02832X891o7",0.78
"02832X891o9",0.82
"02832X891p1",0.85
"02832X891p3",0.89
"02832Xi98o7",0.78
"02832Xi98o9",0.82
"02832Xi98p1",0.85
"02832Xi98p3",0.89
"02833X809o7",1.1
"02833X828o7",1.1
"02833X830o7",1.1
"02833X857o7",1.1
"02833X876o7",1.1
"02833X885o7",1.1
"02833X891o7",1.1
"02833Xi98o7",1.1
"02835X809d1",0.68
"02835X828d1",0.68
"02835X830d1",0.68
"02835X857d1",0.68
"02835X876d1",0.68
"02835X885d1",0.68
"02835X891d1",0.68
"02835Xi98d1",0.68
"02847M881m6",0.54
"02847M881m8",0.57
"02847M881n1",0.59
"02847M881n3",0.61
"02847M881n5",0.64
"02847M881n7",0.65
"02847M881n9",0.65
"02847M881o1",0.66
"02847M881o3",0.67
"02847M881o5",0.67
"02847M888m6",0.54
"02847M888m8",0.57
"02847M888n1",0.59
"02847M888n3",0.61
"02847M888n5",0.64
"02847M888n7",0.65
"02847M888n9",0.65
"02847M888o1",0.66
"02847M888o3",0.67
"02847M888o5",0.67
"02847M901m6",0.54
"02847M901m8",0.57
"02847M901n1",0.59
"02847M901n3",0.61
"02847M901n5",0.64
"02847M901n7",0.65
"02847M901n9",0.65
"02847M901o1",0.66
"02847M901o3",0.67
"02847M901o5",0.67
"02847Md82m6",0.54
"02847Md82m8",0.57
"02847Md82n1",0.59
"02847Md82n3",0.61
"02847Md82n5",0.64
"02847Md82n7",0.65
"02847Md82n9",0.65
"02847Md82o1",0.66
"02847Md82o3",0.67
"02847Md82o5",0.67
"02847Mi76m6",0.54
"02847Mi76m8",0.57
"02847Mi76n1",0.59
"02847Mi76n3",0.61
"02847Mi76n5",0.64
"02847Mi76n7",0.65
"02847Mi76n9",0.65
"02847Mi76o1",0.66
"02847Mi76o3",0.67
"02847Mi76o5",0.67
"02847Mo51m6",0.54
"02847Mo51m8",0.57
"02847Mo51n1",0.59
"02847Mo51n3",0.61
"02847Mo51n5",0.64
"02847Mo51n7",0.65
"02847Mo51n9",0.65
"02847Mo51o1",0.66
"02847Mo51o3",0.67
"02847Mo51o5",0.67
"02847Ms48m6",0.54
"02847Ms48m8",0.57
"02847Ms48n1",0.59
"02847Ms48n3",0.61
"02847Ms48n5",0.64
"02847Ms48n7",0.65
"02847Ms48n9",0.65
"02847Ms48o1",0.66
"02847Ms48o3",0.67
"02847Ms48o5",0.67
"02847Ms49m6",0.54
"02847Ms49m8",0.57
"02847Ms49n1",0.59
"02847Ms49n3",0.61
"02847Ms49n5",0.64
"02847Ms49n7",0.65
"02847Ms49n9",0.65
"02847Ms49o1",0.66
"02847Ms49o3",0.67
"02847Ms49o5",0.67
"02847S881l0",0.46
"02847S881l1",0.48
"02847S881l2",0.5
"02847S881l3",0.52
"02847S888l0",0.46
"02847S888l1",0.48
"02847S888l2",0.5
"02847S888l3",0.52
"02847S901l0",0.46
"02847S901l1",0.48
"02847S901l2",0.5
"02847S901l3",0.52
"02847Sd82l0",0.46
"02847Sd82l1",0.48
"02847Sd82l2",0.5
"02847Sd82l3",0.52
"02847Si76l0",0.46
"02847Si76l1",0.48
"02847Si76l2",0.5
"02847Si76l3",0.52
"02847So51l0",0.46
"02847So51l1",0.48
"02847So51l2",0.5
"02847So51l3",0.52
"02847Ss48l0",0.46
"02847Ss48l1",0.48
"02847Ss48l2",0.5
"02847Ss48l3",0.52
"02847Ss49l0",0.46
"02847Ss49l1",0.48
"02847Ss49l2",0.5
"02847Ss49l3",0.52
"02847X881o7",0.68
"02847X881o9",0.71
"02847X881p1",0.73
"02847X881p3",0.76
"02847X888o7",0.68
"02847X888o9",0.71
"02847X888p1",0.73
"02847X888p3",0.76
"02847X901o7",0.68
"02847X901o9",0.71
"02847X901p1",0.73
"02847X901p3",0.76
"02847Xd82o7",0.68
"02847Xd82o9",0.71
"02847Xd82p1",0.73
"02847Xd82p3",0.76
"02847Xi76o7",0.68
"02847Xi76o9",0.71
"02847Xi76p1",0.73
"02847Xi76p3",0.76
"02847Xo51o7",0.68
"02847Xo51o9",0.71
"02847Xo51p1",0.73
"02847Xo51p3",0.76
"02847Xs48o7",0.68
"02847Xs48o9",0.71
"02847Xs48p1",0.73
"02847Xs48p3",0.76
"02847Xs49o7",0.68
"02847Xs49o9",0.71
"02847Xs49p1",0.73
"02847Xs49p3",0.76
"02848X881o7",0.92
"02848X888o7",0.92
"02848X901o7",0.92
"02848Xd82o7",0.92
"02848Xi76o7",0.92
"02848Xo51o7",0.92
"02848Xs48o7",0.92
"02848Xs49o7",0.92
"02872X881o7",0.67
"02872X888o7",0.67
"02872X901o7",0.67
"02872Xd82o7",0.67
"02872Xi76o7",0.67
"02872Xo51o7",0.67
"02872Xs48o7",0.67
"02872Xs49o7",0.67
"02875Lm09q9",0.92
"02875Lm09r3",0.94
"02875Lm09r7",0.96
"02875Lm09s1",1
"02875Lm09s5",1.02
"02875Lm10q9",0.92
"02875Lm10r3",0.94
"02875Lm10r7",0.96
"02875Lm10s1",1
"02875Lm10s5",1.02
"02875Mm09m6",1.03
"02875Mm09m8",0.89
"02875Mm09n1",0.91
"02875Mm09n3",0.93
"02875Mm09n5",0.95
"02875Mm09n7",0.96
"02875Mm09n9",0.98
"02875Mm09o1",1
"02875Mm09o3",1.02
"02875Mm09o5",1.05
"02875Mm10m6",1.03
"02875Mm10m8",0.89
"02875Mm10n1",0.91
"02875Mm10n3",0.93
"02875Mm10n5",0.95
"02875Mm10n7",0.96
"02875Mm10n9",0.98
"02875Mm10o1",1
"02875Mm10o3",1.02
"02875Mm10o5",1.05
"02875Sm09l0",0.94
"02875Sm09l1",0.96
"02875Sm09l2",0.99
"02875Sm09l3",1.01
"02875Sm10l0",0.94
"02875Sm10l1",0.96
"02875Sm10l2",0.99
"02875Sm10l3",1.01
"02875Xm09o7",1.08
"02875Xm09o9",1.11
"02875Xm10o7",1.08
"02875Xm10o9",1.11
"02877L002q9",0.7
"02877L002r3",0.72
"02877L002r7",0.74
"02877L002s1",0.75
"02877L002s5",0.76
"02877L003q9",0.7
"02877L003r3",0.72
"02877L003r7",0.74
"02877L003s1",0.75
"02877L003s5",0.76
"02877M002m6",0.56
"02877M002m8",0.59
"02877M002n1",0.6
"02877M002n3",0.64
"02877M002n5",0.65
"02877M002n7",0.66
"02877M002n9",0.67
"02877M002o1",0.69
"02877M002o3",0.7
"02877M002o5",0.43
"02877M003m6",0.56
"02877M003m8",0.59
"02877M003n1",0.6
"02877M003n3",0.64
"02877M003n5",0.65
"02877M003n7",0.66
"02877M003n9",0.67
"02877M003o1",0.69
"02877M003o3",0.7
"02877M003o5",0.43
"02877S002l0",0.6
"02877S002l1",0.62
"02877S002l2",0.66
"02877S002l3",0.68
"02877S003l0",0.6
"02877S003l1",0.62
"02877S003l2",0.66
"02877S003l3",0.68
"02877X002o7",0.76
"02877X002o9",0.72
"02877X002p1",0.73
"02877X002p3",0.74
"02877X003o7",0.76
"02877X003o9",0.72
"02877X003p1",0.73
"02877X003p3",0.74
"02878L002q9",0.74
"02878L002r3",0.76
"02878L002r7",0.78
"02878L002s1",0.78
"02878L002s5",0.79
"02878L003q9",0.74
"02878L003r3",0.76
"02878L003r7",0.78
"02878L003s1",0.78
"02878L003s5",0.79
"02878L004q9",0.74
"02878L004r3",0.76
"02878L004r7",0.78
"02878L004s1",0.78
"02878L004s5",0.79
"02878L025q9",0.74
"02878L025r3",0.76
"02878L025r7",0.78
"02878L025s1",0.78
"02878L025s5",0.79
"02878L550q9",0.74
"02878L550r3",0.76
"02878L550r7",0.78
"02878L550s1",0.78
"02878L550s5",0.79
"02878Lf87q9",0.74
"02878Lf87r3",0.76
"02878Lf87r7",0.78
"02878Lf87s1",0.78
"02878Lf87s5",0.79
"02878M002m6",0.66
"02878M002m8",0.68
"02878M002n1",0.7
"02878M002n3",0.71
"02878M002n5",0.73
"02878M002n7",0.75
"02878M002n9",0.77
"02878M002o1",0.78
"02878M002o3",0.8
"02878M002o5",0.82
"02878M003m6",0.66
"02878M003m8",0.68
"02878M003n1",0.7
"02878M003n3",0.71
"02878M003n5",0.73
"02878M003n7",0.75
"02878M003n9",0.77
"02878M003o1",0.78
"02878M003o3",0.8
"02878M003o5",0.82
"02878M004m6",0.66
"02878M004m8",0.68
"02878M004n1",0.7
"02878M004n3",0.71
"02878M004n5",0.73
"02878M004n7",0.75
"02878M004n9",0.77
"02878M004o1",0.78
"02878M004o3",0.8
"02878M004o5",0.82
"02878M025m6",0.66
"02878M025m8",0.68
"02878M025n1",0.7
"02878M025n3",0.71
"02878M025n5",0.73
"02878M025n7",0.75
"02878M025n9",0.77
"02878M025o1",0.78
"02878M025o3",0.8
"02878M025o5",0.82
"02878M550m6",0.66
"02878M550m8",0.68
"02878M550n1",0.7
"02878M550n3",0.71
"02878M550n5",0.73
"02878M550n7",0.75
"02878M550n9",0.77
"02878M550o1",0.78
"02878M550o3",0.8
"02878M550o5",0.82
"02878Mf87m6",0.66
"02878Mf87m8",0.68
"02878Mf87n1",0.7
"02878Mf87n3",0.71
"02878Mf87n5",0.73
"02878Mf87n7",0.75
"02878Mf87n9",0.77
"02878Mf87o1",0.78
"02878Mf87o3",0.8
"02878Mf87o5",0.82
"02878S002l0",0.72
"02878S002l1",0.75
"02878S002l2",0.77
"02878S002l3",0.8
"02878S003l0",0.72
"02878S003l1",0.75
"02878S003l2",0.77
"02878S003l3",0.8
"02878S004l0",0.72
"02878S004l1",0.75
"02878S004l2",0.77
"02878S004l3",0.8
"02878S025l0",0.72
"02878S025l1",0.75
"02878S025l2",0.77
"02878S025l3",0.8
"02878S550l0",0.72
"02878S550l1",0.75
"02878S550l2",0.77
"02878S550l3",0.8
"02878Sf87l0",0.72
"02878Sf87l1",0.75
"02878Sf87l2",0.77
"02878Sf87l3",0.8
"02878X002o7",0.84
"02878X002o9",0.87
"02878X002p1",0.89
"02878X002p3",0.9
"02878X003o7",0.84
"02878X003o9",0.87
"02878X003p1",0.89
"02878X003p3",0.9
"02878X004o7",0.84
"02878X004o9",0.87
"02878X004p1",0.89
"02878X004p3",0.9
"02878X025o7",0.84
"02878X025o9",0.87
"02878X025p1",0.89
"02878X025p3",0.9
"02878X550o7",0.84
"02878X550o9",0.87
"02878X550p1",0.89
"02878X550p3",0.9
"02878Xf87o7",0.84
"02878Xf87o9",0.87
"02878Xf87p1",0.89
"02878Xf87p3",0.9
"02879L002q9",0.99
"02879L002r3",1.01
"02879L002r7",1.05
"02879L002s1",1.07
"02879L002s5",1.1
"02879L003q9",0.99
"02879L003r3",1.01
"02879L003r7",1.05
"02879L003s1",1.07
"02879L003s5",1.1
"02879L004q9",0.99
"02879L004r3",1.01
"02879L004r7",1.05
"02879L004s1",1.07
"02879L004s5",1.1
"02879L025q9",0.99
"02879L025r3",1.01
"02879L025r7",1.05
"02879L025s1",1.07
"02879L025s5",1.1
"02879L550q9",0.99
"02879L550r3",1.01
"02879L550r7",1.05
"02879L550s1",1.07
"02879L550s5",1.1
"02879Lf87q9",0.99
"02879Lf87r3",1.01
"02879Lf87r7",1.05
"02879Lf87s1",1.07
"02879Lf87s5",1.1
"02879M002m6",0.89
"02879M002m8",0.9
"02879M002n1",0.92
"02879M002n3",0.95
"02879M002n5",0.97
"02879M002n7",0.98
"02879M002n9",1
"02879M002o1",1.01
"02879M002o3",1.02
"02879M002o5",1.07
"02879M003m6",0.89
"02879M003m8",0.9
"02879M003n1",0.92
"02879M003n3",0.95
"02879M003n5",0.97
"02879M003n7",0.98
"02879M003n9",1
"02879M003o1",1.01
"02879M003o3",1.02
"02879M003o5",1.07
"02879M004m6",0.89
"02879M004m8",0.9
"02879M004n1",0.92
"02879M004n3",0.95
"02879M004n5",0.97
"02879M004n7",0.98
"02879M004n9",1
"02879M004o1",1.01
"02879M004o3",1.02
"02879M004o5",1.07
"02879M025m6",0.89
"02879M025m8",0.9
"02879M025n1",0.92
"02879M025n3",0.95
"02879M025n5",0.97
"02879M025n7",0.98
"02879M025n9",1
"02879M025o1",1.01
"02879M025o3",1.02
"02879M025o5",1.07
"02879M550m6",0.89
"02879M550m8",0.9
"02879M550n1",0.92
"02879M550n3",0.95
"02879M550n5",0.97
"02879M550n7",0.98
"02879M550n9",1
"02879M550o1",1.01
"02879M550o3",1.02
"02879M550o5",1.07
"02879Mf87m6",0.89
"02879Mf87m8",0.9
"02879Mf87n1",0.92
"02879Mf87n3",0.95
"02879Mf87n5",0.97
"02879Mf87n7",0.98
"02879Mf87n9",1
"02879Mf87o1",1.01
"02879Mf87o3",1.02
"02879Mf87o5",1.07
"02879S002l0",0.94
"02879S002l1",0.97
"02879S002l2",0.99
"02879S002l3",1
"02879S003l0",0.94
"02879S003l1",0.97
"02879S003l2",0.99
"02879S003l3",1
"02879S004l0",0.94
"02879S004l1",0.97
"02879S004l2",0.99
"02879S004l3",1
"02879S025l0",0.94
"02879S025l1",0.97
"02879S025l2",0.99
"02879S025l3",1
"02879S550l0",0.94
"02879S550l1",0.97
"02879S550l2",0.99
"02879S550l3",1
"02879Sf87l0",0.94
"02879Sf87l1",0.97
"02879Sf87l2",0.99
"02879Sf87l3",1
"02879X002o7",1.1
"02879X003o7",1.1
"02879X004o7",1.1
"02879X025o7",1.1
"02879X550o7",1.1
"02879Xf87o7",1.1
"02880X002o7",0.6
"02880X003o7",0.6
"02880X004o7",0.6
"02880X025o7",0.6
"02880X550o7",0.6
"02880Xf87o7",0.6
"02913K00100",0.08
"02913K00101",0.09
"02913K00102",0.11
"02913K00103",0.13
"02913K00104",0.14
"02913K00105",0.16
"02913K00200",0.08
"02913K00201",0.09
"02913K00202",0.11
"02913K00203",0.13
"02913K00204",0.14
"02913K00205",0.16
"02913K00300",0.08
"02913K00301",0.09
"02913K00302",0.11
"02913K00303",0.13
"02913K00304",0.14
"02913K00305",0.16
"02913K00400",0.08
"02913K00401",0.09
"02913K00402",0.11
"02913K00403",0.13
"02913K00404",0.14
"02913K00405",0.16
"02913K03400",0.08
"02913K03401",0.09
"02913K03402",0.11
"02913K03403",0.13
"02913K03404",0.14
"02913K03405",0.16
"02913K05000",0.08
"02913K05001",0.09
"02913K05002",0.11
"02913K05003",0.13
"02913K05004",0.14
"02913K05005",0.16
"02913K07500",0.08
"02913K07501",0.09
"02913K07502",0.11
"02913K07503",0.13
"02913K07504",0.14
"02913K07505",0.16
"02913K09500",0.08
"02913K09501",0.09
"02913K09502",0.11
"02913K09503",0.13
"02913K09504",0.14
"02913K09505",0.16
"02ZK01s18dn",1.32
"02ZK01s18en",1.32
"02ZK01s18fn",1.32
"02ZK01s18in",1.32
"02ZK02s18dn",0.62
"02ZK02s18en",0.62
"02ZK03s18dn",0.08
"02ZK03s18en",0.08
"02ZK04s18dn",0.71
"02ZK04s18en",0.71
"02ZK05s18dn",0.08
"02ZK05s18en",0.08
"02ZK06s18dn",0.3
